Time,"DOGE / Price, USD"
2018-02-10,0.004929165068957
2018-02-11,0.004973061906354
2018-02-12,0.005472523052952
2018-02-13,0.005605838913236
2018-02-14,0.006727482140764
2018-02-15,0.007287006534119
2018-02-16,0.007073516999095
2018-02-17,0.007102469939594
2018-02-18,0.00641728862035
2018-02-19,0.006583542140297
2018-02-20,0.007048415028443
2018-02-21,0.006471859844446
2018-02-22,0.006160453233205
2018-02-23,0.006609466238287
2018-02-24,0.006173711093196
2018-02-25,0.006091387064296
2018-02-26,0.006340469618445
2018-02-27,0.006228270462413
2018-02-28,0.00592298658607
2018-03-01,0.006197308093547
2018-03-02,0.005388480423807
2018-03-03,0.005234289864548
2018-03-04,0.005434247146331
2018-03-05,0.005186232144189
2018-03-06,0.004536886085651
2018-03-07,0.0039547835339
2018-03-08,0.003970203365178
2018-03-09,0.004116170884907
2018-03-10,0.003932517915088
2018-03-11,0.00416353271944
2018-03-12,0.003990167468202
2018-03-13,0.003903022898145
2018-03-14,0.003503583449738
2018-03-15,0.003538785322645
2018-03-16,0.003492739139967
2018-03-17,0.003226991298097
2018-03-18,0.003141954337011
2018-03-19,0.003446644719694
2018-03-20,0.003641453163048
2018-03-21,0.003595820189599
2018-03-22,0.003527937762813
2018-03-23,0.003493603402411
2018-03-24,0.003473856554444
2018-03-25,0.003425798575611
2018-03-26,0.003235211182198
2018-03-27,0.003104521891266
2018-03-28,0.003141693190402
2018-03-29,0.002759300431544
2018-03-30,0.002720214655068
2018-03-31,0.002752468044779
2018-04-01,0.00268911721226
2018-04-02,0.002767408500602
2018-04-03,0.002999948287016
2018-04-04,0.002690366416381
2018-04-05,0.002747926527542
2018-04-06,0.002674697711386
2018-04-07,0.002787818824504
2018-04-08,0.002824116434057
2018-04-09,0.00273977948694
2018-04-10,0.003040821233691
2018-04-11,0.003385436781824
2018-04-12,0.003803138844858
2018-04-13,0.004015693835753
2018-04-14,0.004136926570433
2018-04-15,0.00460938441088
2018-04-16,0.004606201595599
2018-04-17,0.004742046055581
2018-04-18,0.005469158836999
2018-04-19,0.005797515385084
2018-04-20,0.005789315398262
2018-04-21,0.005496117345957
2018-04-22,0.00557348568315
2018-04-23,0.005627211897019
2018-04-24,0.005818098012015
2018-04-25,0.005120872351729
2018-04-26,0.005591051929934
2018-04-27,0.00544242792677
2018-04-28,0.00554763194227
2018-04-29,0.005491360426215
2018-04-30,0.005281223682009
2018-05-01,0.005111975152972
2018-05-02,0.005327472191133
2018-05-03,0.005559449755107
2018-05-04,0.005271188633692
2018-05-05,0.005171947742261
2018-05-06,0.00496428227087
2018-05-07,0.004921367055448
2018-05-08,0.005282863518559
2018-05-09,0.004998069021318
2018-05-10,0.004757343972907
2018-05-11,0.004271560493178
2018-05-12,0.004325156081668
2018-05-13,0.004491429962197
2018-05-14,0.004456006691459
2018-05-15,0.004519710006831
2018-05-16,0.004376233157546
2018-05-17,0.004143999187489
2018-05-18,0.00422936009018
2018-05-19,0.004251570812997
2018-05-20,0.004369248978055
2018-05-21,0.004234152925152
2018-05-22,0.003810842015014
2018-05-23,0.003441058584572
2018-05-24,0.003537848941398
2018-05-25,0.003451116086358
2018-05-26,0.00341209500563
2018-05-27,0.003361013865659
2018-05-28,0.00316633204921
2018-05-29,0.003424428366312
2018-05-30,0.003341225541711
2018-05-31,0.003401905372604
2018-06-01,0.003417898233846
2018-06-02,0.00359511890396
2018-06-03,0.003654045741802
2018-06-04,0.003517525598156
2018-06-05,0.003618837436509
2018-06-06,0.003759780215855
2018-06-07,0.003723263565581
2018-06-08,0.003644010745892
2018-06-09,0.003581534485401
2018-06-10,0.003083073784941
2018-06-11,0.003179701719502
2018-06-12,0.003040735842475
2018-06-13,0.002706485885797
2018-06-14,0.002925302747772
2018-06-15,0.002795885559497
2018-06-16,0.002888933817521
2018-06-17,0.00286580845297
2018-06-18,0.002992236568822
2018-06-19,0.00299664350557
2018-06-20,0.002997666316625
2018-06-21,0.002922482149093
2018-06-22,0.00257116206544
2018-06-23,0.002612120614975
2018-06-24,0.00247874199435
2018-06-25,0.002514573863946
2018-06-26,0.002416514317753
2018-06-27,0.002428083797959
2018-06-28,0.002256299898508
2018-06-29,0.002390967419603
2018-06-30,0.002509671289988
2018-07-01,0.002506677390812
2018-07-02,0.002732037252545
2018-07-03,0.002623741551393
2018-07-04,0.002657281473111
2018-07-05,0.002579697829944
2018-07-06,0.002592647225184
2018-07-07,0.002606290437554
2018-07-08,0.002644482747718
2018-07-09,0.002612679279965
2018-07-10,0.002378174011919
2018-07-11,0.002392099518098
2018-07-12,0.002242416304277
2018-07-13,0.002307485116714
2018-07-14,0.00234303068258
2018-07-15,0.00238926527089
2018-07-16,0.002842774256947
2018-07-17,0.003244766589015
2018-07-18,0.003677317867853
2018-07-19,0.003811851619425
2018-07-20,0.003416418873994
2018-07-21,0.003534364583972
2018-07-22,0.003498816265854
2018-07-23,0.003441936190854
2018-07-24,0.003640036452602
2018-07-25,0.003593002073101
2018-07-26,0.00337548666561
2018-07-27,0.003463674970227
2018-07-28,0.00342286803337
2018-07-29,0.003289328938541
2018-07-30,0.003287885899904
2018-07-31,0.00298487279674
2018-08-01,0.003062666722773
2018-08-02,0.0029968678819
2018-08-03,0.002930504260454
2018-08-04,0.002843712095778
2018-08-05,0.00291537724141
2018-08-06,0.002764250745016
2018-08-07,0.002649044399048
2018-08-08,0.002407607285714
2018-08-09,0.00259813586005
2018-08-10,0.002423487894818
2018-08-11,0.002388019300323
2018-08-12,0.00242651505621
2018-08-13,0.002334176304127
2018-08-14,0.002248133334937
2018-08-15,0.002285004006242
2018-08-16,0.002257069570853
2018-08-17,0.002525430751962
2018-08-18,0.002414182313125
2018-08-19,0.002469326617373
2018-08-20,0.002370282790409
2018-08-21,0.002422140175652
2018-08-22,0.002328304684035
2018-08-23,0.002378505591886
2018-08-24,0.002444007893853
2018-08-25,0.00240950945466
2018-08-26,0.002437008838679
2018-08-27,0.00248018468977
2018-08-28,0.002668237099664
2018-08-29,0.002588112393743
2018-08-30,0.003173483996832
2018-08-31,0.004799144145683
2018-09-01,0.006189506765463
2018-09-02,0.005007132348259
2018-09-03,0.005270665422649
2018-09-04,0.005356821225853
2018-09-05,0.004914444361516
2018-09-06,0.004985297908202
2018-09-07,0.005262558491177
2018-09-08,0.005658862474353
2018-09-09,0.005817129584504
2018-09-10,0.006850783247563
2018-09-11,0.006262679224089
